year,reclat,reclong,mass,clipped_prediction
1986,-84.27885,161.61701,66.7,18.270614136080308
1986,-84.27855,161.6194,15.4,18.270812441372215
1986,-84.27625,161.65214,10.4,18.272603701859314
1986,-84.27542,161.34441,21.6,18.267247418630223
1986,-84.27431,161.67679,64.8,18.274059002193415
1986,-84.27424,161.67671,49.9,18.274093300385346
1986,-84.27414,161.67823,58.5,18.274173004628476
1986,-84.27412,161.67724,7.4,18.274164632426814
1986,-84.27411,161.67816,14.8,18.274187032893572
1986,-84.27404,161.67881,9.3,18.274235047389777
1986,-84.27396,161.68166,10.6,18.27432951282805
1986,-84.27394,161.68552,48.6,18.2744122685705
1986,-84.27392,161.68942,41.1,18.274495776244514
1986,-84.27387,161.68663,0.6,18.274468926740887
1986,-84.27386,161.68661,4.2,18.27447366553119
1986,-84.27382,161.68889,20.7,18.274536963747543
1986,-84.27382,161.69196,38.0,18.274594647435592
1986,-84.27375,161.68793,22.6,18.27455472805447
1986,-84.27375,161.69071,10.9,18.27460696283555
1986,-84.27375,161.69362,21.8,18.27466164040192
1986,-84.27374,161.69091,11.9,18.27461583535456
1986,-84.27373,161.69099,33.8,18.274622453133915
1986,-84.27371,161.68664,2.9,18.274550948046503
1986,-84.2737,161.69153,19.2,18.274647943351255
1986,-84.27368,161.69162,6.8,18.274659863664564
1986,-84.27366,161.69375,18.0,18.274710114762975
1986,-84.27366,161.69394,10.0,18.27471368479027
1986,-84.27363,161.41336,3.0,18.269457754129775
1986,-84.27304,161.41483,1.9,18.2697870517596
1986,-84.2713,161.43136,4.9,18.270987322440085
1986,-84.2706,161.41011,5.0,18.270946076013676
1986,-84.27032,161.36955,7.1,18.270327309956343
1986,-84.26943,161.41031,10.5,18.27154813878293
1986,-84.2694,161.41639,4.3,18.271677702747265
1986,-84.26756,161.3631,15.7,18.27161750770195
1986,-84.26367,161.42074,10.1,18.274689888504977
1986,-84.26164,161.35686,13.0,18.27452788090072
1986,-84.26009,161.35212,52.8,18.27523159372177
1986,-84.25945,161.34653,21.8,18.27545390411212
1986,-84.25862,161.41322,2.7,18.277131636554856
1986,-84.25849,161.39663,10.9,18.27688637792067
1986,-84.25828,161.34092,23.2,18.27594693273397
1986,-84.25817,161.34294,4.8,18.27604115508807
1986,-84.25799,161.39458,1.8,18.277103617024345
1986,-84.25796,161.40188,7.6,18.277256144683946
1986,-84.25789,161.38251,19.4,18.276927951766382
1986,-84.25751,161.36679,13.7,18.276826924020863
1986,-84.25744,161.48632,2.5,18.279109034925202
1986,-84.25715,161.391,18.3,18.27746602847657
1986,-84.25695,161.35493,15.9,18.27689050618111
1986,-84.25691,161.3546,15.4,18.276904765791446
1986,-84.25631,161.42005,3.1,18.278441660842713
1986,-84.25614,161.38741,3.6,18.27791522198044
1986,-84.25607,161.41563,3.1,18.278481369860643
1986,-84.25589,161.42723,6.6,18.278791456098045
1986,-84.25578,161.38401,18.2,18.278035484744972
1986,-84.25555,161.43227,2.3,18.279060112312298
1986,-84.25533,161.44042,6.9,18.279325831574674
1986,-84.25524,161.43398,2.3,18.279250840414083
1986,-84.2546,161.40302,2.6,18.2789963927101
1986,-84.25449,161.36413,5.5,18.278321787429764
1986,-84.25442,161.34898,25.0,18.278072882218254
1986,-84.25424,161.39722,22.0,18.27907155688512
1986,-84.25423,161.39683,9.6,18.279069343075665
1986,-84.2537,161.3505,5.6,18.278469769925575
1986,-84.25265,161.39099,22.1,18.279767895654324
1986,-84.25254,161.39806,13.2,18.279957049840988
1986,-84.25238,161.36184,41.3,18.27935817054199
1986,-84.2501,161.38329,17.4,18.280927788315047
1986,-84.24942,161.42911,41.2,18.28213695194281
1986,-84.24547,161.39332,9.3,18.28348532139718
1986,-84.24524,161.44844,9.6,18.284639201354487
1986,-84.24443,161.41022,7.7,18.284335194064308
1986,-84.23535,161.43986,267.3,18.289539511922207
1986,-84.23197,161.45583,1.9,18.291569998628002
1986,-76.73104,159.41678,2.9,22.493444691511137
1986,-76.70619,159.3658,12.8,22.507773254191754
1986,-76.69517,159.36667,411.1,22.514668374595253
1986,-76.32838,157.22983,116.0,22.695242949083706
1986,-76.24209,158.63823,196.0,22.7821907164541
1986,-76.23773,158.67436,68.5,22.78578008839529
1986,-71.5,35.66667,0.2,22.924285470068547
1986,-71.5,35.66667,0.64,22.924285470068547
1986,-71.5,35.66667,0.66,22.924285470068547
1986,-71.5,35.66667,0.66,22.924285470068547
1986,-71.5,35.66667,0.68,22.924285470068547
1986,-71.5,35.66667,0.75,22.924285470068547
1986,-71.5,35.66667,0.77,22.924285470068547
1986,-71.5,35.66667,0.77,22.924285470068547
1986,-71.5,35.66667,0.8,22.924285470068547
1986,-71.5,35.66667,0.81,22.924285470068547
1986,-71.5,35.66667,0.82,22.924285470068547
1986,-71.5,35.66667,0.86,22.924285470068547
1986,-71.5,35.66667,0.86,22.924285470068547
1986,-71.5,35.66667,0.87,22.924285470068547
1986,-71.5,35.66667,0.89,22.924285470068547
1986,-71.5,35.66667,0.89,22.924285470068547
1986,-71.5,35.66667,0.91,22.924285470068547
1986,-71.5,35.66667,0.93,22.924285470068547
1986,-71.5,35.66667,1.01,22.924285470068547
1986,-71.5,35.66667,1.09,22.924285470068547
1986,-71.5,35.66667,1.15,22.924285470068547
1986,-71.5,35.66667,1.16,22.924285470068547
1986,-71.5,35.66667,1.17,22.924285470068547
1986,-71.5,35.66667,1.18,22.924285470068547
1986,-71.5,35.66667,1.25,22.924285470068547
1986,-71.5,35.66667,1.27,22.924285470068547
1986,-71.5,35.66667,1.3,22.924285470068547
1986,-71.5,35.66667,1.36,22.924285470068547
1986,-71.5,35.66667,1.45,22.924285470068547
1986,-71.5,35.66667,1.45,22.924285470068547
1986,-71.5,35.66667,1.5,22.924285470068547
1986,-71.5,35.66667,1.51,22.924285470068547
1986,-71.5,35.66667,1.52,22.924285470068547
1986,-71.5,35.66667,1.54,22.924285470068547
1986,-71.5,35.66667,1.55,22.924285470068547
1986,-71.5,35.66667,1.59,22.924285470068547
1986,-71.5,35.66667,1.64,22.924285470068547
1986,-71.5,35.66667,1.68,22.924285470068547
1986,-71.5,35.66667,1.71,22.924285470068547
1986,-71.5,35.66667,1.72,22.924285470068547
1986,-71.5,35.66667,1.73,22.924285470068547
1986,-71.5,35.66667,1.74,22.924285470068547
1986,-71.5,35.66667,1.77,22.924285470068547
1986,-71.5,35.66667,1.78,22.924285470068547
1986,-71.5,35.66667,1.94,22.924285470068547
1986,-71.5,35.66667,1.96,22.924285470068547
1986,-71.5,35.66667,1.96,22.924285470068547
1986,-71.5,35.66667,1.97,22.924285470068547
1986,-71.5,35.66667,2.01,22.924285470068547
1986,-71.5,35.66667,2.01,22.924285470068547
1986,-71.5,35.66667,2.06,22.924285470068547
1986,-71.5,35.66667,2.07,22.924285470068547
1986,-71.5,35.66667,2.15,22.924285470068547
1986,-71.5,35.66667,2.17,22.924285470068547
1986,-71.5,35.66667,2.21,22.924285470068547
1986,-71.5,35.66667,2.24,22.924285470068547
1986,-71.5,35.66667,2.38,22.924285470068547
1986,-71.5,35.66667,2.49,22.924285470068547
1986,-71.5,35.66667,2.59,22.924285470068547
1986,-71.5,35.66667,2.6,22.924285470068547
1986,-71.5,35.66667,2.62,22.924285470068547
1986,-71.5,35.66667,2.96,22.924285470068547
1986,-71.5,35.66667,3.02,22.924285470068547
1986,-71.5,35.66667,3.11,22.924285470068547
1986,-71.5,35.66667,3.18,22.924285470068547
1986,-71.5,35.66667,3.31,22.924285470068547
1986,-71.5,35.66667,3.33,22.924285470068547
1986,-71.5,35.66667,3.4,22.924285470068547
1986,-71.5,35.66667,3.46,22.924285470068547
1986,-71.5,35.66667,3.52,22.924285470068547
1986,-71.5,35.66667,3.54,22.924285470068547
1986,-71.5,35.66667,3.7,22.924285470068547
1986,-71.5,35.66667,3.92,22.924285470068547
1986,-71.5,35.66667,3.97,22.924285470068547
1986,-71.5,35.66667,4.08,22.924285470068547
1986,-71.5,35.66667,4.13,22.924285470068547
1986,-71.5,35.66667,4.14,22.924285470068547
1986,-71.5,35.66667,4.21,22.924285470068547
1986,-71.5,35.66667,4.32,22.924285470068547
1986,-71.5,35.66667,4.33,22.924285470068547
1986,-71.5,35.66667,4.51,22.924285470068547
1986,-71.5,35.66667,4.59,22.924285470068547
1986,-71.5,35.66667,4.61,22.924285470068547
1986,-71.5,35.66667,4.88,22.924285470068547
1986,-71.5,35.66667,4.91,22.924285470068547
1986,-71.5,35.66667,4.93,22.924285470068547
1986,-71.5,35.66667,5.68,22.924285470068547
1986,-71.5,35.66667,5.71,22.924285470068547
1986,-71.5,35.66667,5.89,22.924285470068547
1986,-71.5,35.66667,6.0,22.924285470068547
1986,-71.5,35.66667,6.0,22.924285470068547
1986,-71.5,35.66667,6.12,22.924285470068547
1986,-71.5,35.66667,6.16,22.924285470068547
1986,-71.5,35.66667,6.5,22.924285470068547
1986,-71.5,35.66667,6.55,22.924285470068547
1986,-71.5,35.66667,6.73,22.924285470068547
1986,-71.5,35.66667,7.22,22.924285470068547
1986,-71.5,35.66667,7.25,22.924285470068547
1986,-71.5,35.66667,7.34,22.924285470068547
1986,-71.5,35.66667,8.02,22.924285470068547
1986,-71.5,35.66667,8.14,22.924285470068547
1986,-71.5,35.66667,8.32,22.924285470068547
1986,-71.5,35.66667,8.47,22.924285470068547
1986,-71.5,35.66667,9.63,22.924285470068547
1986,-71.5,35.66667,9.9,22.924285470068547
1986,-71.5,35.66667,10.19,22.924285470068547
1986,-71.5,35.66667,10.37,22.924285470068547
1986,-71.5,35.66667,10.51,22.924285470068547
1986,-71.5,35.66667,10.65,22.924285470068547
1986,-71.5,35.66667,10.95,22.924285470068547
1986,-71.5,35.66667,11.14,22.924285470068547
1986,-71.5,35.66667,11.83,22.924285470068547
1986,-71.5,35.66667,12.34,22.924285470068547
1986,-71.5,35.66667,12.88,22.924285470068547
1986,-71.5,35.66667,13.87,22.924285470068547
1986,-71.5,35.66667,14.66,22.924285470068547
1986,-71.5,35.66667,14.73,22.924285470068547
1986,-71.5,35.66667,15.27,22.924285470068547
1986,-71.5,35.66667,15.92,22.924285470068547
1986,-71.5,35.66667,17.43,22.924285470068547
1986,-71.5,35.66667,17.9,22.924285470068547
1986,-71.5,35.66667,18.07,22.924285470068547
1986,-71.5,35.66667,23.53,22.924285470068547
1986,-71.5,35.66667,25.74,22.924285470068547
1986,-71.5,35.66667,27.56,22.924285470068547
1986,-71.5,35.66667,27.64,22.924285470068547
1986,-71.5,35.66667,27.94,22.924285470068547
1986,-71.5,35.66667,33.35,22.924285470068547
1986,-71.5,35.66667,41.34,22.924285470068547
1986,-71.5,35.66667,42.03,22.924285470068547
1986,-71.5,35.66667,46.48,22.924285470068547
1986,-71.5,35.66667,63.95,22.924285470068547
1986,-71.5,35.66667,79.04,22.924285470068547
1986,-71.5,35.66667,80.48,22.924285470068547
1986,-71.5,35.66667,94.89,22.924285470068547
1986,-71.5,35.66667,96.59,22.924285470068547
1986,-71.5,35.66667,104.13,22.924285470068547
1986,-71.5,35.66667,121.6,22.924285470068547
1986,-71.5,35.66667,130.8,22.924285470068547
1986,-71.5,35.66667,340.36,22.924285470068547
1986,-71.5,35.66667,595.24,22.924285470068547
1986,-71.5,35.66667,603.9,22.924285470068547
1986,-71.5,35.66667,723.55,22.924285470068547
1986,-71.5,35.66667,889.29,22.924285470068547
1986,-29.62833,126.32167,1048.9,78.38848685566478
1986,-23.2,-70.43333,380.0,76.7212836761688
1986,24.33333,-102.13333,68.0,265.01369200072435
1986,29.30444,11.90722,151.0,338.2133063117447
1986,29.32806,11.78222,234.0,338.3846232797079
1986,29.36306,11.99667,475.0,338.77099332778926
1986,29.51139,11.99111,770.0,340.1091222763474
1986,29.57889,11.74944,1270.0,340.6401504472236
1986,29.61056,12.10778,355.0,341.04684191403015
1986,29.63333,11.73333,278.0,341.1286649752652
1986,34.10139,-102.65,28800.0,343.5518208049117
1986,34.3,133.95,11510.0,435.22584826614366
1987,-84.37804,161.12475,413.3,17.46840128961373
1987,-84.3732,161.20289,1.1,17.47218040816019
1987,-84.36777,161.29976,122.7,17.47658691472826
1987,-84.36538,161.36975,3.1,17.479019487690756
1987,-84.36419,161.32061,149.3,17.478717801225443
1987,-84.36195,161.29181,80.0,17.479297383262573
1987,-84.35436,161.13518,127.4,17.480197650790867
1987,-84.354,161.38306,93.2,17.484840353893215
1987,-84.3514,161.37662,5.0,17.485999655669296
1987,-84.35073,161.32162,277.6,17.485337184671288
1987,-84.34934,161.32419,112.9,17.48606533033039
1987,-84.34853,161.32502,19.4,17.486477627215784
1987,-84.34819,161.36359,224.5,17.487339512112342
1987,-84.3479,161.4431,45.1,17.48891477884697
1987,-84.34704,161.34955,1315.1,17.487650641479295
1987,-84.3468,161.3442,3.4,17.48767196082946
1987,-84.34675,161.32205,22.1,17.48729729777837
1987,-84.34646,161.32724,2.0,17.487533098789566
1987,-84.34634,161.25089,0.3,17.486216016054357
1987,-84.34563,161.31058,0.5,17.48764002649279
1987,-84.34436,161.46749,4.0,17.491091271278453
1987,-84.34417,161.466,1.1,17.491157640455526
1987,-84.34415,161.40939,17.7,17.49014704193354
1987,-84.34415,161.46675,1.0,17.491180973251065
1987,-84.34383,161.37702,0.5,17.489720590655732
1987,-84.34375,161.37554,2.1,17.489733165297576
1987,-84.34223,161.42208,56.1,17.491317852772113
1987,-84.34201,161.39314,23.1,17.49090413553045
1987,-84.28333,161.08333,269.5,17.514126462664503
1987,-84.28333,161.08333,1264.2,17.514126462664503
1987,-84.27342,161.69847,40.2,17.53010410799698
1987,-84.27341,161.70262,47.7,17.530183989785595
1987,-84.27337,161.70274,27.4,17.530205825768046
1987,-84.27332,161.70061,6.7,17.530191935192654
1987,-84.27303,161.70791,3.9,17.530466398531836
1987,-84.27289,161.71234,61.4,17.53061526323944
1987,-84.27261,161.71609,39.7,17.53082068668342
1987,-84.27258,161.71625,11.7,17.530838328743076
1987,-84.27257,161.71645,20.8,17.530846858889284
1987,-84.27255,161.718,30.6,17.53088469336873
1987,-84.27247,161.71967,6.3,17.53095419933946
1987,-84.25477,161.41271,6.8,17.534112954693498
1987,-84.25419,161.40837,6.6,17.534319793183233
1987,-84.25415,161.38611,10.3,17.533937279289344
1987,-84.25384,161.40019,12.7,17.534344134238786
1987,-84.25369,161.40946,15.8,17.53458539780429
1987,-84.25364,161.35908,8.8,17.533699738412125
1987,-84.25363,161.46833,15.8,17.53567860961792
1987,-84.25345,161.41661,4.9,17.534832624388525
1987,-84.2533,161.38804,6.1,17.534390191321485
1987,-84.25328,161.40596,12.3,17.53472380797441
1987,-84.25309,161.40077,2.4,17.534723481104727
1987,-84.21667,160.5,196.9,17.536360597178636
1987,-84.21667,160.5,430.0,17.536360597178636
1987,-84.21667,160.5,684.7,17.536360597178636
1987,-84.21667,160.5,770.8,17.536360597178636
1987,-84.21667,160.5,1094.6,17.536360597178636
1987,-84.21667,160.5,1198.7,17.536360597178636
1987,-76.76492,159.43019,77.3,21.56561509235934
1987,-76.74904,159.2888,28.3,21.572014529670952
1987,-76.28541,156.45274,6.8,21.788335757432737
1987,-76.28442,156.44581,12.1,21.788780466080144
1987,-76.2838,156.45564,23.1,21.789373770960943
1987,-76.28343,156.44407,45.7,21.78934048307393
1987,-76.28341,156.43938,23.2,21.789248385728648
1987,-76.28328,156.48318,79.1,21.790300071887803
1987,-76.28326,156.44887,18.6,21.78954992336235
1987,-76.28291,157.17292,4.1,21.8058529000933
1987,-76.28275,156.43988,54.0,21.789658615227328
1987,-76.28264,156.44157,4.2,21.78976268153391
1987,-76.28258,156.45247,13.5,21.79004112412144
1987,-76.28256,156.45813,12.4,21.790178964690156
1987,-76.28241,156.45992,13.9,21.790309445124418
1987,-76.28237,156.44956,3.9,21.790103470759124
1987,-76.28235,156.45356,19.4,21.790204432062577
1987,-76.28224,156.45986,12.5,21.790410920242344
1987,-76.28131,156.45469,116.2,21.790858485769974
1987,-76.28074,156.44104,39.2,21.790899937182587
1987,-76.28072,156.45297,26.8,21.791177086760452
1987,-76.28038,156.45236,39.0,21.791369158464974
1987,-76.27715,156.46113,11.7,21.793517550409703
1987,-76.27512,156.36181,1230.8,21.792538514607582
1987,-76.27468,156.491,1734.5,21.79567530839152
1987,-76.27461,156.5071,8.2,21.796075428205697
1987,-76.27442,156.4925,34.4,21.795865914765535
1987,-76.27292,156.50649,90.0,21.797084184900754
1987,-76.27282,156.51485,83.8,21.797330466569107
1987,-76.27189,156.47962,32.2,21.797110123816875
1987,-76.27068,156.46558,39.4,21.797530080303066
1987,-76.27047,156.45847,23.6,21.797499107507605
1987,-76.27028,156.459,15.9,21.797625825635976
1987,-76.27021,156.46392,5.2,21.797777513827654
1987,-76.27009,156.46006,13.5,21.797764323187593
1987,-76.27009,156.46006,19.6,21.797764323187593
1987,-76.26907,156.50928,29.8,21.79947530200263
1987,-76.2683,156.46539,11.3,21.79896566954674
1987,-76.26757,156.47883,50.1,21.799706024796826
1987,-76.26584,156.49606,147.9,21.801135674710064
1987,-76.26207,157.06876,77.0,21.816151185130447
1987,-76.18333,157.16667,1.5,21.866055581660184
1987,-76.18333,157.16667,3.3,21.866055581660184
1987,-76.18333,157.16667,7.1,21.866055581660184
1987,-76.18333,157.16667,10.7,21.866055581660184
1987,-76.18333,157.16667,10.9,21.866055581660184
1987,-76.18333,157.16667,32.0,21.866055581660184
1987,-76.18333,157.16667,38.1,21.866055581660184
1987,-76.18333,157.16667,46.3,21.866055581660184
1987,-76.18333,157.16667,52.3,21.866055581660184
1987,-76.18333,157.16667,62.0,21.866055581660184
1987,-76.18333,157.16667,67.8,21.866055581660184
1987,-76.18333,157.16667,90.6,21.866055581660184
1987,-76.18333,157.16667,91.3,21.866055581660184
1987,-76.18333,157.16667,142.3,21.866055581660184
1987,-76.18333,157.16667,307.7,21.866055581660184
1987,-76.18333,157.16667,355.0,21.866055581660184
1987,-76.18333,157.16667,388.1,21.866055581660184
1987,-76.18333,157.16667,1155.3,21.866055581660184
1987,-76.18333,157.16667,7526.4,21.866055581660184
1987,-76.05599,156.06713,8.1,21.918872216683404
1987,-76.05224,156.43364,23.9,21.929343812193714
1987,-76.04718,156.0767,38.2,21.924444630703338
1987,-76.0454,156.47609,96.2,21.93445497677798
1987,-76.04364,156.08626,6.6,21.9268118183033
1987,-76.04045,156.11675,396.0,21.929434128385907
1987,-76.03755,156.10596,0.9,21.930957484840867
1987,-76.03736,156.10856,3.8,21.931131217549687
1987,-75.98619,155.69836,1161.4,21.95310851343722
1987,-72.0,26.0,11.85,21.483793120032168
1987,-72.0,26.0,14.16,21.483793120032168
1987,-72.0,26.0,15.01,21.483793120032168
1987,-72.0,26.0,17.38,21.483793120032168
1987,-72.0,26.0,17.52,21.483793120032168
1987,-72.0,26.0,17.91,21.483793120032168
1987,-72.0,26.0,19.31,21.483793120032168
1987,-72.0,26.0,19.59,21.483793120032168
1987,-72.0,26.0,27.73,21.483793120032168
1987,-72.0,26.0,28.27,21.483793120032168
1987,-72.0,26.0,28.99,21.483793120032168
1987,-72.0,26.0,29.44,21.483793120032168
1987,-72.0,26.0,29.45,21.483793120032168
1987,-72.0,26.0,29.68,21.483793120032168
1987,-72.0,26.0,30.09,21.483793120032168
1987,-72.0,26.0,32.69,21.483793120032168
1987,-72.0,26.0,35.19,21.483793120032168
1987,-72.0,26.0,35.58,21.483793120032168
1987,-72.0,26.0,38.72,21.483793120032168
1987,-72.0,26.0,54.41,21.483793120032168
1987,-72.0,26.0,55.0,21.483793120032168
1987,-72.0,26.0,57.29,21.483793120032168
1987,-72.0,26.0,66.85,21.483793120032168
1987,-72.0,26.0,68.97,21.483793120032168
1987,-72.0,26.0,71.87,21.483793120032168
1987,-72.0,26.0,72.77,21.483793120032168
1987,-72.0,26.0,74.9,21.483793120032168
1987,-72.0,26.0,87.43,21.483793120032168
1987,-72.0,26.0,93.46,21.483793120032168
1987,-72.0,26.0,97.09,21.483793120032168
1987,-72.0,26.0,98.42,21.483793120032168
1987,-72.0,26.0,134.19,21.483793120032168
1987,-72.0,26.0,154.59,21.483793120032168
1987,-72.0,26.0,205.39,21.483793120032168
1987,-72.0,26.0,253.65,21.483793120032168
1987,-72.0,26.0,417.07,21.483793120032168
1987,-72.0,26.0,451.34,21.483793120032168
1987,-72.0,26.0,524.72,21.483793120032168
1987,-72.0,26.0,568.92,21.483793120032168
1987,-72.0,26.0,572.32,21.483793120032168
1987,-72.0,26.0,650.84,21.483793120032168
1987,-72.0,26.0,914.24,21.483793120032168
1987,-72.0,26.0,6060.0,21.483793120032168
1987,-72.0,26.0,19064.5,21.483793120032168
1987,-23.2,-70.43333,10000.0,73.71799425327688
1987,26.75,-105.4,156.0,270.8043995851962
1987,26.86667,-105.23333,629.0,271.6914840107762
1988,-84.29352,161.32904,15.9,16.798158050146483
1988,-84.28975,161.33605,10.6,16.80006028408218
1988,-84.28848,161.376,52.0,16.80135341022119
1988,-84.28652,161.34567,3.8,16.801752928946083
1988,-84.28622,161.37579,18.8,16.802417349202557
1988,-84.28537,161.38651,13.2,16.803004934504916
1988,-84.28529,161.32588,40.5,16.801990525757557
1988,-84.2848,161.33438,20.4,16.80236950699731
1988,-84.28434,161.36339,3.1,16.80309027232481
1988,-84.28213,161.37688,7.6,16.804368472449507
1988,-84.2816,161.34144,27.0,16.804003767044364
